id,Title,Tag,State,Open Date,Close Date
1508,b'Trouble reproducing attack and defense example (ART black box attack using Tesseract)',[],closed,2022-01-28T12:22:04Z,2022-01-28T12:47:57Z
1507,b'Update numba requirement from ~=0.54.1 to ~=0.55.1',"['dependencies', 'python']",open,2022-01-28T07:02:38Z,
1506,b'Bump torchvision from 0.11.2+cpu to 0.11.3',"['dependencies', 'python']",open,2022-01-28T07:02:34Z,
1505,b'Bump torchaudio from 0.10.1+cpu to 0.10.2',"['dependencies', 'python']",open,2022-01-28T07:02:31Z,
1504,b'Bump torch from 1.10.1 to 1.10.2',"['dependencies', 'python']",open,2022-01-28T07:02:24Z,
1503,b'Implement method compute_loss in art.estimators.speech_recognition.*',['enhancement'],open,2022-01-26T21:35:18Z,
1498,b'Bump pandas from 1.3.5 to 1.4.0',"['dependencies', 'python']",open,2022-01-24T07:02:58Z,
1496,b'The model is at the last in a pipeline',[],closed,2022-01-20T15:06:10Z,2022-01-20T23:34:33Z
1495,b'Add PGD-L_Inf optimizer to AdversarialPatch* attacks',['enhancement'],open,2022-01-20T00:35:26Z,
1494,"b""Possible Issue with keras estimator's get_activations() function when framework = True""",['bug'],open,2022-01-19T21:30:27Z,
1492,b'White-box setting',[],closed,2022-01-19T17:46:15Z,2022-01-19T17:48:31Z
1491,b'Bump jax[cpu] from 0.2.25 to 0.2.27',"['dependencies', 'python']",closed,2022-01-19T07:01:50Z,2022-01-19T13:15:21Z
1490,b'Implement backdoor attacks on DGMs',['enhancement'],open,2022-01-18T11:18:57Z,
1489,b'Bump xgboost from 1.5.1 to 1.5.2',"['dependencies', 'python']",closed,2022-01-18T07:02:36Z,2022-01-18T10:12:57Z
1488,"b""Fix fitting warning when using attack_model_type 'rf' or 'gb'""","['bug', 'improvement']",open,2022-01-16T14:06:16Z,
1487,b'Hidden trigger Backdoor Poisoning Attack Implementation',['enhancement'],open,2022-01-14T20:12:41Z,
1486,b'Update numba requirement from ~=0.54.1 to ~=0.55.0',"['dependencies', 'python']",closed,2022-01-14T07:05:30Z,2022-01-28T07:02:41Z
1485,b'Bump catboost from 1.0.3 to 1.0.4',"['dependencies', 'python']",closed,2022-01-14T07:05:21Z,2022-01-14T13:08:40Z
1483,b'white-box attack for Preprocessor class',[],closed,2022-01-11T23:43:51Z,2022-01-12T22:00:38Z
1482,b'Add PGD-L_inf optimisation to AdversarialPatch* attacks',['enhancement'],open,2022-01-11T19:39:20Z,
1481,b'Bump lightgbm from 3.3.1 to 3.3.2',"['dependencies', 'python']",closed,2022-01-10T07:02:02Z,2022-01-10T16:03:50Z
1480,b'Missing module/folders in Label Only Jupyter Notebook',[],open,2022-01-07T18:41:21Z,
1476,b'Update to ART 1.9.1',['release'],closed,2022-01-06T23:17:38Z,2022-01-07T12:52:05Z
1475,b'Add support for transformations to AdversarialTexturePyTorch attack',['enhancement'],open,2022-01-06T18:01:53Z,
1472,b'Update requests requirement from ~=2.27.0 to ~=2.27.1',"['dependencies', 'python']",closed,2022-01-06T07:02:28Z,2022-01-06T13:01:12Z
1471,b'Replace x with x_preprocessed in PyTorchClassifier.get_activations',"['bug', 'improvement']",closed,2022-01-05T13:58:24Z,2022-01-06T22:47:42Z
1470,"b'Preprocessing defences in PyTorchGoturn and VideoCompression for [0, 1] range'","['bug', 'improvement']",closed,2022-01-05T13:46:44Z,2022-01-06T23:14:37Z
1469,b'PyTorchGoturn.predict removes sample dimension before applying preprocessing',['bug'],closed,2022-01-05T11:25:46Z,2022-01-07T13:58:15Z
1468,b'get_activations for pytorch_estimator returns incorrect values when framework=True?',"['bug', 'improvement']",closed,2022-01-04T20:47:30Z,2022-01-07T13:58:09Z
1467,b'Fix import of matplotlib in laser attack utils',"['bug', 'improvement']",closed,2022-01-04T20:33:51Z,2022-01-05T19:20:53Z
